ClassA 	ClassB 	PathID 	PathName 	Gene
Environmental Information Processing	Signal transduction	04070	Phosphatidylinositol signaling system	K00888,K19801,K13711,K00889,K01099,K20278,K20279,K00922,K02649,K01110,K03084,K15909,K01109,K00921,K01108,K18081,K18082,K18083,K18086,K00920,K13084,K00914,K00923,K05858,K05857,K05860,K01116,K05859,K05861,K00915,K00911,K01106,K00913,K10572,K19786,K07756,K13024,K01107,K15422,K01092,K10047,K18649,K15759,K00901,K00981,K00999,K04958,K04959,K04960,K02677,K19662,K19663,K02183
Environmental Information Processing	Signal transduction	04072	Phospholipase D signaling pathway	K04357,K04359,K17386,K05450,K05461,K04526,K04361,K04363,K05089,K05091,K04527,K04364,K09593,K08091,K06279,K17447,K17448,K17449,K07293,K03099,K02833,K07827,K07828,K07831,K07829,K07830,K08732,K07834,K07835,K00922,K02649,K04456,K07206,K07207,K07208,K07203,K04513,K07937,K07941,K01116,K05859,K06856,K08089,K08090,K07983,K05703,K05855,K02677,K01115,K16342,K13509,K13523,K19007,K04718,K04366,K04368,K04369,K04371,K00889,K00901,K01080,K05242,K10030,K04166,K03914,K04603,K04605,K04607,K04604,K04608,K04226,K04227,K04228,K04289,K04291,K04294,K04275,K08390,K04273,K04262,K04175,K05050,K05858,K04346,K05871,K04639,K21289,K21290,K18441,K04632,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K08014,K04351,K01528
Environmental Information Processing	Signal transduction	04071	Sphingolipid signaling pathway	K00654,K04710,K04712,K12350,K04714,K03156,K03158,K18953,K12351,K12348,K12349,K01441,K03171,K03173,K01379,K04726,K02159,K04426,K04440,K04441,K18952,K04456,K02161,K04382,K03456,K04354,K11583,K11584,K04451,K08089,K08090,K07983,K05703,K08091,K00922,K02649,K01115,K04718,K04265,K04268,K03916,K04213,K04630,K05858,K18050,K04371,K04716,K04717,K05665,K01634,K04288,K04292,K02833,K07827,K07828,K04366,K04368,K04369,K06276,K13242,K04392,K07860,K07861,K04290,K04634,K02677,K19662,K19663,K04293,K04295,K04346,K04639,K04513,K04514,K17388,K01110,K02580,K04735
Environmental Information Processing	Signal transduction	04024	cAMP signaling pathway	K05250,K04141,K04144,K05840,K04266,K04160,K04162,K04259,K04587,K04590,K04249,K04200,K04581,K04580,K08424,K04247,K12323,K04632,K05232,K05254,K04142,K04153,K04129,K04130,K04145,K04615,K04265,K04197,K04204,K04217,K04218,K04221,K08401,K08402,K04328,K10042,K04260,K04229,K04284,K04630,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11265,K04955,K04957,K04948,K04949,K04950,K04951,K04952,K04953,K02183,K04515,K05869,K05673,K08014,K04351,K07829,K07830,K01115,K05860,K04440,K04353,K07836,K05731,K05730,K04392,K07860,K07861,K04409,K12490,K04513,K05702,K00922,K02649,K04456,K04365,K04366,K04368,K04369,K04371,K04345,K15494,K06269,K05870,K09048,K09047,K04498,K04355,K04379,K04448,K06230,K16797,K06225,K06231,K04734,K02580,K04735,K18435,K04665,K07294,K00232,K04446,K03914,K02158,K07188,K04514,K17388,K06270,K12755,K12044,K05852,K04962,K05208,K05209,K05210,K05211,K05212,K05213,K05214,K05197,K05198,K05199,K05200,K05031,K01539,K01540,K01538,K13360,K05742,K16056,K05850,K04850,K04851,K04853,K04857,K19021,K13296,K13293
Environmental Information Processing	Signal transduction	04022	cGMP - PKG signaling pathway	K04166,K04197,K04198,K04135,K04136,K04137,K04138,K04139,K04140,K04634,K04635,K04346,K04639,K04969,K04348,K06268,K09260,K09261,K04454,K09262,K04446,K17332,K17333,K17334,K04378,K09183,K12335,K12323,K12324,K07376,K19477,K04850,K04851,K04853,K04857,K04936,K05274,K04937,K04938,K04939,K04941,K05849,K01539,K01540,K01538,K05850,K18154,K03121,K05858,K04958,K04959,K04960,K12337,K05852,K05853,K04513,K04514,K17388,K06270,K06269,K02183,K00907,K12755,K04948,K04952,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K18283,K19021,K13296,K13762,K12318,K12319,K03916,K04213,K04265,K04268,K04630,K04526,K04527,K16172,K07187,K17445,K17446,K21289,K21290,K04456,K13242,K04141,K04142,K04143,K18050,K05001,K05862,K15040,K15041,K05863,K09565,K05870,K04450,K04374,K09048,K09047,K09049,K02158,K06274,K04366,K04368,K04369,K04371
Environmental Information Processing	Signal transduction	04151	PI3K-Akt signaling pathway	K04357,K18496,K18497,K04358,K05451,K02582,K04526,K05459,K04359,K17386,K05450,K05453,K05461,K05448,K16858,K16859,K05449,K05460,K05465,K05466,K05467,K05462,K04361,K04362,K05093,K05094,K05095,K02583,K04527,K05087,K04363,K05089,K05090,K05091,K05096,K05097,K05098,K05099,K05121,K05103,K04364,K03099,K02833,K07827,K07828,K04366,K04368,K04369,K04371,K16172,K10159,K10160,K04392,K06856,K05855,K06465,K12230,K05438,K05439,K05418,K05429,K04736,K05405,K05430,K05431,K05414,K05415,K05437,K05423,K05080,K05081,K05057,K05068,K05069,K05070,K04737,K05055,K05071,K05072,K05130,K05131,K05079,K05061,K11217,K04447,K11218,K06236,K19719,K06237,K06238,K08131,K05637,K06240,K06241,K05636,K06243,K06244,K06245,K05635,K06246,K06247,K06248,K06249,K16857,K04659,K05717,K06250,K06251,K06252,K03900,K06253,K06480,K06481,K06476,K06482,K06483,K06484,K06485,K06583,K06584,K06585,K06586,K06587,K06487,K05719,K06493,K06525,K06588,K06589,K06590,K06591,K05725,K00922,K02649,K03914,K04129,K04130,K04289,K04291,K04294,K04275,K08390,K04273,K04536,K04537,K07825,K04538,K04539,K07826,K04540,K04541,K04542,K04543,K04544,K04545,K04546,K04347,K04547,K04548,K04549,K21289,K21290,K06276,K07298,K07198,K08270,K07206,K07207,K07208,K08266,K07203,K07204,K07205,K03259,K04688,K03258,K02991,K02677,K06071,K13302,K13303,K13304,K04456,K01110,K16339,K04382,K03456,K04354,K11583,K11584,K04079,K09487,K09554,K16333,K16340,K10167,K16836,K16837,K13242,K10605,K03083,K00693,K01596,K01084,K04377,K04503,K06625,K06624,K02206,K02089,K02091,K10151,K10152,K06626,K09408,K16332,K04389,K16341,K16197,K06630,K16198,K02158,K04570,K02161,K04399,K05870,K04450,K04374,K09048,K09047,K09049,K02539,K08524,K04465,K07210,K04467,K07209,K04735,K02580,K09420,K06643,K04451
Environmental Information Processing	Signal transduction	04152	AMPK signaling pathway	K04427,K07298,K08272,K08271,K17532,K05424,K05062,K07359,K04135,K07296,K07297,K07198,K07199,K07200,K19028,K19029,K01103,K19030,K03841,K00850,K07292,K01084,K01596,K16333,K05870,K09048,K09047,K07202,K13088,K04503,K06627,K08292,K03234,K07201,K09408,K11411,K07191,K00693,K07188,K00021,K07197,K00665,K11262,K00507,K01946,K01578,K08765,K19523,K19524,K04382,K03456,K04354,K11583,K11584,K18341,K07877,K07901,K07903,K07905,K07881,K05031,K06259,K05459,K05087,K04526,K04527,K16172,K07187,K17445,K17446,K00922,K02649,K06276,K04456,K07207,K07206,K07208,K07203,K07204,K16184,K04688,K07205,K08530,K21357
Environmental Information Processing	Signal transduction	04150	mTOR signaling pathway	K13780,K06519,K14995,K02145,K02147,K02148,K02149,K02150,K02151,K02152,K02144,K20397,K20398,K04370,K20399,K16344,K09594,K20400,K20401,K16185,K16186,K07204,K16184,K07203,K20402,K08266,K11137,K20403,K10421,K20064,K21357,K08269,K07205,K03259,K04688,K03258,K02991,K15705,K03875,K20404,K20405,K20406,K20407,K14299,K20408,K20409,K14004,K20394,K08271,K17532,K07298,K08272,K07198,K07206,K07207,K20396,K07208,K08270,K03209,K00182,K00312,K00408,K00444,K00445,K00572,K00714,K01064,K01357,K01384,K01558,K02432,K02235,K02329,K02354,K02375,K02376,K02842,K04690,K03068,K02353,K03083,K03156,K03158,K07209,K04526,K05459,K04527,K05087,K04364,K03099,K02833,K07827,K07828,K04365,K04366,K04368,K04369,K04371,K04373,K16172,K02649,K00922,K01110,K06276,K04456,K04467,K20410,K08267,K20411,K04513,K02677,K19662,K19663,K13302
Environmental Information Processing	Signaling molecules and interaction	04075	Plant hormone signal transduction	K13946,K14484,K14485,K14486,K14487,K14488,K14489,K14490,K14491,K14492,K14493,K14495,K14494,K12126,K16189,K14496,K14497,K14498,K14432,K14509,K14510,K13413,K14512,K14513,K14514,K14515,K14516,K14517,K13416,K13415,K14499,K14500,K14501,K14502,K14503,K14504,K14505,K14506,K13463,K13464,K13422,K14507,K14508,K14431,K13449
Environmental Information Processing	Signaling molecules and interaction	04080	Neuroactive ligand-receptor interaction	K04129,K04130,K04131,K04132,K04133,K04134,K04135,K04136,K04137,K04138,K04139,K04140,K04141,K04142,K04143,K04144,K04145,K04146,K04147,K05840,K04148,K14049,K04149,K04150,K04151,K04152,K04153,K04157,K04160,K04161,K04162,K04163,K05051,K04166,K04167,K05223,K05224,K04168,K04169,K04170,K03915,K03916,K04010,K04009,K04172,K04173,K05225,K04174,K05226,K04194,K04195,K04196,K16367,K05227,K04197,K04198,K04199,K04200,K04201,K04202,K04203,K04204,K04205,K04206,K04207,K04208,K04209,K04210,K05233,K05234,K05235,K04211,K04212,K04213,K04214,K04215,K04216,K05238,K04217,K04218,K04219,K04220,K04221,K05239,K05240,K05241,K04222,K04223,K04224,K04225,K04226,K04227,K04228,K04229,K05244,K04230,K04231,K04232,K04233,K01313,K01319,K01352,K01315,K01312,K03914,K04234,K04235,K04236,K04237,K05246,K04238,K04239,K05247,K04240,K08375,K05248,K04241,K05249,K05052,K05053,K04320,K05054,K05250,K04247,K05251,K04248,K04249,K04332,K04258,K04259,K04260,K04261,K04262,K04263,K04264,K04265,K04266,K04267,K04268,K04269,K04270,K04271,K04272,K04273,K04274,K04299,K08386,K08387,K08388,K04275,K04276,K04277,K04278,K04279,K04280,K05253,K04282,K04284,K08374,K04285,K04286,K04287,K04288,K04289,K04290,K04291,K04292,K04293,K04294,K04295,K04296,K04297,K04303,K04306,K04307,K08397,K08398,K04322,K04323,K04576,K04577,K05257,K04578,K04579,K04580,K04581,K04582,K04583,K05260,K04584,K05261,K04585,K04586,K04587,K05263,K04588,K05264,K04589,K04590,K04603,K04605,K04607,K04604,K04608,K04615,K04617,K05265,K05266,K05267,K05268,K08377,K05269,K04314,K05208,K05209,K05210,K05211,K05212,K05213,K05214,K05175,K05181,K05184,K05185,K05186,K05189,K05190,K05192,K04803,K04804,K04805,K04806,K04807,K04808,K04809,K04810,K04811,K04812,K04813,K04814,K04815,K04816,K04817,K04818,K05215,K05216,K05217,K05218,K05219,K05220,K05221,K08522,K08521,K05197,K05198,K05199,K05200,K05201,K05202,K05203,K05204,K05205,K05206,K05207,K05193,K05194,K05195,K05196,K05222,K05770,K05771,K05438,K05080,K05547,K08362,K05424,K05062,K05439,K05081
Environmental Information Processing	Signaling molecules and interaction	04060	Cytokine-cytokine receptor interaction	K05505,K05506,K10029,K10030,K05416,K12671,K12672,K10031,K10032,K10035,K10034,K05407,K10033,K05507,K05508,K05514,K14625,K13072,K21083,K21095,K05512,K16062,K14624,K12964,K05408,K16595,K05509,K12499,K21092,K21093,K05511,K16596,K16597,K21097,K21096,K05513,K16598,K05510,K21094,K05405,K05417,K05418,K05419,K05420,K05421,K05422,K05423,K05424,K05430,K05435,K05406,K05425,K05426,K05427,K04736,K05428,K05429,K05431,K05432,K05433,K05434,K05436,K05437,K05438,K05439,K06854,K05450,K04359,K17386,K05448,K16858,K05449,K05460,K04357,K05453,K05461,K05454,K05414,K05415,K05440,K05441,K05442,K04687,K05443,K05444,K05445,K05447,K05446,K05478,K04721,K05473,K05474,K03156,K05468,K03157,K05477,K04389,K03161,K05470,K05471,K05472,K05469,K05479,K05475,K05476,K05480,K13375,K13376,K13377,K04667,K04665,K21283,K16621,K04664,K04383,K04519,K05482,K05493,K05489,K05494,K05491,K05490,K05492,K05050,K04175,K04188,K04189,K04190,K04191,K04304,K04193,K04192,K04183,K04181,K04184,K04179,K04182,K04177,K04180,K04176,K04178,K04185,K05055,K05060,K05056,K05058,K05057,K05059,K05061,K05062,K05071,K05076,K05063,K05064,K05065,K05066,K04738,K04737,K05067,K05068,K05069,K05070,K05072,K05073,K05074,K05075,K05078,K05079,K05080,K05081,K05082,K04363,K05089,K05096,K05098,K05097,K05099,K04361,K05090,K05091,K05092,K05130,K05131,K05132,K05133,K05134,K05135,K05136,K05137,K05138,K05139,K05140,K04722,K05148,K05147,K05160,K05149,K05157,K02583,K05141,K03158,K03159,K05152,K05143,K04390,K03160,K05144,K05145,K05146,K05142,K05154,K05153,K05150,K05151,K05162,K05163,K05155,K05156,K04388,K04674,K04670,K13596,K04675,K13567,K04672,K04671,K04673,K13578,K04386,K04723,K04387,K05173,K05174,K05164,K05165,K05166,K05168
Environmental Information Processing	Signaling molecules and interaction	04512	ECM-receptor interaction	K06236,K19719,K06237,K06238,K08131,K05637,K06240,K06241,K05636,K06243,K06244,K06245,K05635,K06246,K06247,K06248,K06249,K16857,K04659,K05717,K06250,K06251,K06252,K03900,K06253,K06254,K06255,K06480,K06481,K06476,K06482,K06483,K06484,K06485,K06583,K06584,K06585,K06586,K06587,K06487,K05719,K06493,K06525,K06588,K06589,K06590,K06591,K06256,K06257,K16338,K06258,K06259,K06260,K06261,K06262,K06263,K06264,K06265,K06266,K06267
Environmental Information Processing	Signaling molecules and interaction	04514	Cell adhesion molecules (CAMs)	K06492,K06449,K05412,K06745,K06470,K05413,K06538,K06710,K06713,K06752,K10784,K10785,K06454,K06751,K06458,K06459,K06708,K06746,K06747,K06744,K03160,K03161,K06547,K06456,K06539,K06567,K06531,K16350,K05718,K06464,K06490,K06523,K06486,K06467,K06478,K06548,K06477,K06592,K06087,K06088,K06089,K06735,K06785,K06787,K06533,K06471,K06520,K06461,K06544,K06496,K06483,K05719,K06585,K06527,K06590,K06779,K06495,K06815,K06474,K06816,K06494,K06081,K06736,K06491,K06550,K06781,K06775,K07522,K07523,K16359,K16351,K05695,K16360,K06257,K16336,K16337,K16338,K06487,K06591,K06584,K07377,K07378,K06780,K06756,K06759,K05693,K06760,K06757,K07379,K07380,K06770,K06771,K05689,K06793,K06485,K06796,K06797,K06809,K06766
Cellular Processes	Transport and catabolism	04144	Endocytosis	K13375,K13376,K13377,K04674,K04388,K04679,K10054,K04500,K06503,K04361,K05096,K05098,K04363,K05093,K05094,K05095,K05087,K05099,K03176,K05084,K05085,K05091,K05126,K05090,K04357,K01528,K07941,K00889,K13712,K01115,K04644,K04645,K04646,K11824,K11825,K11826,K11827,K12469,K04707,K10591,K13305,K06643,K03175,K11981,K05632,K04678,K05633,K12470,K11247,K11248,K21269,K12562,K12471,K12472,K19366,K12473,K12474,K12475,K04180,K04175,K05050,K04189,K03914,K04141,K04142,K04143,K00909,K00910,K08291,K04439,K05747,K05757,K05758,K05756,K05755,K05754,K19475,K03283,K09526,K18465,K18464,K18462,K18461,K18463,K10364,K10365,K18467,K18466,K18468,K17918,K11839,K11866,K07897,K12182,K04705,K12183,K12186,K12187,K12184,K12185,K12188,K12190,K12189,K12195,K12194,K12193,K12191,K12192,K15053,K12196,K12199,K12197,K12198,K19476,K12200,K19367,K06564,K17917,K17920,K05704,K02833,K05068,K05069,K05070,K04513,K06751,K13649,K06278,K12958,K12959,K12476,K12477,K12478,K07887,K07888,K07889,K12480,K12481,K07879,K12482,K12483,K12479,K17919,K07891,K07903,K07901,K07876,K07904,K07905,K12484,K19368,K10396,K12485,K04237,K06093,K18952,K06069,K04393,K12486,K05737,K12487,K12488,K12489,K18439,K18440,K12490,K12491,K17848,K12492,K12493,K12494,K12495,K18441,K18442,K18443,K07937,K07938,K07940
Cellular Processes	Transport and catabolism	04145	Phagosome	K13505,K13813,K08488,K05692,K13882,K08492,K08517,K06751,K06752,K07887,K07888,K07889,K12478,K00914,K06503,K12182,K02145,K02147,K02148,K02149,K02150,K02151,K02152,K02153,K02154,K02146,K02144,K02155,K03661,K03662,K07897,K07898,K13883,K10413,K10414,K10415,K10416,K07374,K07375,K06528,K00921,K10089,K13240,K10789,K01365,K01368,K10956,K09481,K07342,K05653,K05654,K08057,K08054,K06513,K06498,K06472,K12560,K16824,K06463,K06856,K01330,K06461,K06464,K03990,K10066,K10062,K03991,K10067,K10068,K06487,K06481,K06484,K05719,K06493,K06588,K16857,K04659,K10159,K10169,K10160,K04391,K06560,K06563,K10074,K06558,K13884,K08763,K13885,K06259,K08009,K08008,K04392,K08011,K08010,K08012
Cellular Processes	Transport and catabolism	04142	Lysosome	K02154,K02146,K02144,K03662,K02155,K03661,K13289,K01363,K01275,K01379,K01382,K01373,K01319,K01366,K09599,K01371,K01365,K09600,K01374,K01368,K01375,K08569,K08568,K08565,K01369,K01279,K01189,K12309,K12316,K01201,K01217,K01204,K01205,K01202,K01195,K12373,K01192,K12311,K01186,K01134,K01135,K12381,K01132,K01137,K01136,K01565,K01052,K06129,K01158,K14410,K14379,K12350,K12348,K01444,K12382,K12383,K01074,K06528,K06562,K06501,K06497,K12384,K12385,K13443,K12386,K12301,K12347,K21398,K12387,K05642,K05656,K06546,K12305,K12388,K12389,K12390,K12307,K10532,K13444,K08239,K10087,K01125,K06564,K10089,K04644,K04645,K04646,K12391,K12392,K12393,K12394,K12395,K12396,K12397,K12398,K12399,K12400,K12401,K12402,K12403,K12404,K04992,K19363
Cellular Processes	Transport and catabolism	04146	Peroxisome	K13335,K13336,K13337,K05677,K13338,K13339,K13340,K13341,K13342,K13343,K13344,K13345,K13346,K06664,K13347,K13348,K13349,K13350,K13351,K13352,K13353,K13354,K12261,K01796,K00477,K00232,K10214,K12405,K08764,K00659,K07514,K07513,K13237,K12663,K05675,K05676,K05678,K15628,K08746,K01897,K07753,K13239,K17879,K03426,K13355,K11992,K00624,K05940,K01578,K00649,K00803,K13356,K00869,K13273,K00830,K00273,K00272,K00031,K00308,K00306,K01640,K11517,K03781,K11187,K04565,K04564,K13241,K13279,K08726,K13299,K00106,K11147
Cellular Processes	Transport and catabolism	04140	Autophagy - animal	K04526,K05087,K16172,K07187,K17445,K17446,K00922,K02649,K06276,K04456,K01110,K02833,K07827,K07828,K07831,K07829,K07830,K04366,K04368,K04369,K04371,K08268,K08270,K07207,K07206,K15464,K07208,K07204,K20402,K07203,K16184,K08266,K04688,K17606,K04382,K21357,K08269,K08331,K19730,K17589,K17906,K17908,K17907,K21245,K16185,K16186,K07298,K07198,K04345,K06068,K04440,K02161,K04570,K02158,K08334,K21246,K08333,K00914,K17889,K17985,K03175,K21247,K21248,K08491,K21249,K11248,K19330,K07359,K04427,K08852,K04958,K08803,K10802,K21250,K08860,K16196,K03237,K18082,K18086,K17603,K08336,K08339,K17890,K20868,K08337,K17888,K08343,K04724,K07920,K18052,K08341,K08342,K06528,K07897,K07898,K08512,K08509,K01379,K01365,K01363
Cellular Processes	Transport and catabolism	04138	Autophagy - yeast	K07827,K04345,K16314,K21157,K21158,K12761,K08269,K08331,K08329,K21144,K21143,K17907,K17906,K17908,K17909,K21141,K08330,K17260,K18584,K19800,K04464,K00654,K07204,K07203,K08266,K17606,K04382,K17607,K12767,K09468,K16196,K03237,K09464,K06655,K21197,K09243,K08341,K08334,K08335,K21145,K08333,K00914,K00915,K07756,K18083,K08336,K08337,K08338,K17888,K08339,K08340,K17890,K08343,K08342,K21155,K08502,K08493,K08516,K06027,K15296,K07897,K20195,K21156,K20179,K20180,K20181,K20182,K20177,K20178,K20183,K20184,K12479,K01381,K01336,K17900,K06902,K14209
Cellular Processes	Transport and catabolism	04137	Mitophagy - animal	K15485,K08860,K04374,K04440,K04448,K05688,K17771,K04556,K04551,K21356,K06030,K07870,K07871,K11839,K21343,K11851,K21347,K14381,K21348,K19946,K17987,K05410,K08341,K17985,K08339,K17907,K09455,K15590,K09105,K08334,K04570,K15637,K03097,K03115,K05704,K21357,K17986,K08268,K17454,K04735,K15464,K02833,K07827,K07828,K07831,K07829,K07830,K04451,K15465,K09408,K21361,K04684,K20168,K19945,K07897,K07898,K17969
Cellular Processes	Transport and catabolism	04139	Mitophagy - yeast	K07203,K11088,K11644,K09243,K17984,K08955,K11244,K02677,K11229,K08294,K04464,K11231,K11233,K11227,K04441,K03097,K03115,K17969,K17065,K08330,K17775,K17774,K17765,K17764,K08341,K08269,K19717,K19708,K00889,K18191,K02332,K17800,K11841,K19718
Cellular Processes	Cell growth and death	04110	Cell cycle	K04503,K10151,K10152,K02089,K02091,K06618,K04681,K16332,K06619,K06067,K17454,K09389,K06620,K04682,K04683,K09392,K03083,K13375,K13376,K13377,K04500,K04501,K04377,K10500,K06621,K04685,K06622,K06623,K06624,K09993,K06625,K06626,K02206,K03094,K03347,K03868,K03875,K06627,K02213,K06628,K02214,K06629,K02087,K05868,K05866,K05867,K16197,K06630,K16198,K06631,K06632,K06633,K06634,K02202,K03348,K03349,K03350,K03351,K03352,K03353,K03354,K03355,K03356,K03357,K03358,K03359,K12456,K03363,K06635,K02365,K06636,K06669,K06671,K06670,K08866,K02178,K02180,K06637,K06638,K02537,K13728,K03364,K06639,K06640,K04728,K04451,K02216,K06641,K04498,K06642,K06643,K04402,K04802,K06644,K06645,K02603,K02604,K02605,K02606,K02607,K02608,K02540,K02541,K02212,K02209,K02542,K02210
Cellular Processes	Cell growth and death	04111	Cell cycle - yeast	K06646,K04563,K06649,K06648,K12760,K06650,K03085,K06647,K06651,K02213,K02603,K02604,K02605,K02606,K02607,K02608,K02540,K02541,K02212,K02209,K02542,K02210,K12414,K02214,K02309,K06628,K12412,K12413,K06652,K03348,K03349,K03350,K03351,K03352,K03353,K03354,K03355,K03356,K03357,K03358,K03359,K12416,K03363,K03094,K03347,K03868,K03360,K03361,K06656,K06657,K06655,K06653,K06654,K06658,K02646,K06659,K08866,K06679,K02537,K06680,K02178,K02180,K02307,K02216,K02627,K02365,K12575,K04354,K04382,K03456,K12576,K12577,K06687,K06660,K02181,K02179,K06681,K06682,K06683,K06684,K06686,K06685,K06639,K09202,K03364,K02220,K02555,K06667,K02219,K03114,K10259,K18669,K18679,K18680,K18639,K02515,K02516,K06668,K02544,K06663,K02830,K06662,K02543,K12578,K06661,K11272,K02831,K06641,K09175,K06665,K06666,K06636,K06669,K06670,K06671,K06672,K06673,K06674,K06675,K06676,K06677,K06678
Cellular Processes	Cell growth and death	04112	Cell cycle - Caulobacter	K02313,K02314,K13583,K13584,K13581,K01338,K03531,K03589,K03590,K03588,K02563,K13585,K13586,K13582,K06985,K11749,K07716,K11357,K11443,K13587,K13588,K13589,K03544,K01358,K02488,K13590,K13591,K13592,K13245,K13593,K02651
Cellular Processes	Cell growth and death	04113	Meiosis - yeast	K06646,K04563,K06649,K06648,K06650,K09358,K09359,K09235,K08139,K12761,K12762,K01768,K04345,K09468,K12763,K12764,K12765,K03085,K06651,K02213,K12414,K02603,K02604,K02605,K02606,K02607,K02608,K02540,K02541,K02212,K02209,K02542,K02210,K06628,K02214,K02309,K12766,K12767,K09243,K10878,K10872,K12768,K12769,K12770,K12771,K12772,K12773,K06659,K06660,K12576,K12575,K06639,K12774,K12775,K06269,K12776,K12777,K12778,K12779,K03114,K02544,K06663,K02830,K06662,K02543,K06661,K02831,K02216,K02627,K02365,K06636,K06669,K12780,K06671,K02537,K06679,K03348,K03349,K03350,K03351,K03352,K03353,K03354,K03355,K03356,K03357,K03358,K03359,K12416,K03363,K02178,K11582,K11584,K04382,K03456,K12781,K12782,K12783,K06683
Cellular Processes	Cell growth and death	04114	Oocyte meiosis	K04526,K05459,K05087,K08556,K08557,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K11481,K02602,K04367,K04368,K04371,K04373,K06633,K16197,K06630,K16198,K08694,K02087,K02206,K06269,K08836,K06631,K05867,K13056,K03868,K03347,K03094,K03362,K10292,K03348,K03349,K03350,K03351,K03352,K03353,K03354,K03355,K03356,K03357,K03358,K03359,K12456,K03363,K10318,K06635,K02365,K13054,K13055,K06636,K06669,K02178,K02537,K13728,K06679,K06626,K11580,K11584,K03456,K04382,K05861,K04958,K04959,K04960,K02183,K04348,K06268,K04515
Cellular Processes	Cell growth and death	04210	Apoptosis	K04721,K04722,K04389,K04390,K02373,K03156,K03158,K03171,K04724,K04398,K04400,K04396,K02187,K04397,K04726,K02159,K14021,K10522,K16943,K08669,K08738,K02084,K04399,K07818,K01353,K07374,K02539,K05692,K06114,K12641,K07611,K10798,K02310,K02311,K01173,K04727,K08852,K03173,K04958,K04959,K04960,K01367,K03853,K04741,K08860,K03237,K04374,K04452,K01363,K01275,K01379,K01373,K01366,K01371,K01365,K01374,K01368,K01375,K08569,K08568,K16060,K04725,K08731,K16341,K04570,K02161,K02308,K02861,K19901,K04426,K04440,K02158,K04448,K04379,K04451,K02512,K04466,K04467,K07209,K07210,K04734,K02580,K04735,K02374,K04402,K03172,K02162,K04728,K10130,K13773,K10132,K10131,K02186,K02582,K03176,K04736,K04737,K04738,K00922,K02649,K06276,K04456,K02833,K07827,K07828,K04366,K04368,K04369,K04371
Cellular Processes	Cell growth and death	04214	Apoptosis - fly	K14034,K14030,K20014,K20009,K09428,K02174,K20015,K20016,K04397,K02084,K20010,K02561,K20017,K17065,K06030,K08738,K05770,K04727,K07870,K10586,K03386,K20018,K20019,K08860,K04374,K08669,K04725,K04398,K20008,K01527,K03262,K07611,K10798,K16736,K04361,K07827,K04365,K04371,K04412,K16686,K08791,K09848,K04426,K16678,K16679,K03175,K04427,K04404,K04431,K04440,K04448,K09031,K20216,K04728,K06640,K10149
Cellular Processes	Cell growth and death	04215	Apoptosis - multiple species	K03158,K02373,K04398,K04397,K02187,K04726,K16341,K10131,K10132,K02161,K04570,K02159,K14021,K08738,K02084,K04399,K10522,K08669,K16943,K16060,K04725,K08731,K16679,K04440,K20009,K20008,K02561,K20017,K20018,K20014,K20016,K16061,K20104,K20094,K20105,K20106,K02583,K08334,K10586
Cellular Processes	Cellular community - eukaryotes	04115	p53 signaling pathway	K04728,K06641,K06640,K02216,K19748,K06621,K06643,K10127,K04451,K06625,K04503,K10151,K10152,K02089,K02091,K06626,K02206,K06644,K10128,K05868,K02087,K04402,K10129,K04390,K10130,K04398,K04726,K02159,K10131,K10132,K13773,K10133,K10134,K10135,K10136,K10137,K04506,K08738,K02084,K04399,K02187,K10138,K05459,K03982,K04596,K06509,K16857,K10139,K10140,K10808,K10141,K20394,K01110,K07207,K10142,K10143,K10144,K10145,K10146,K10147,K10148
Cellular Processes	Cellular community - eukaryotes	04510	Focal adhesion	K06236,K19719,K06237,K06238,K08131,K05637,K06240,K06241,K05636,K06243,K06244,K06245,K05635,K06246,K06247,K06248,K06249,K16857,K04659,K05717,K06250,K06251,K06252,K03900,K06253,K06480,K06481,K06476,K06482,K06483,K06484,K06485,K06583,K06584,K06585,K06586,K06587,K06487,K05719,K06493,K06525,K06588,K06589,K06590,K06591,K04359,K17386,K05450,K04357,K05459,K05448,K16858,K16859,K05449,K05460,K04363,K05089,K05087,K05098,K04361,K05096,K05097,K05099,K05083,K05704,K05732,K13709,K04513,K05740,K04514,K17388,K10351,K12753,K12754,K12755,K12756,K12757,K12758,K06269,K06270,K12329,K17457,K00907,K05692,K04349,K03853,K05699,K06271,K04437,K05760,K06272,K06273,K06274,K05700,K06275,K06276,K04456,K03083,K02105,K02677,K19662,K19663,K05725,K00922,K02649,K01110,K05730,K04392,K07860,K07861,K04409,K04410,K05733,K05734,K05735,K05736,K04393,K05726,K04438,K13708,K06277,K04353,K07836,K04440,K04448,K04365,K06278,K12958,K12959,K05703,K06279,K17447,K17448,K17449,K04364,K03099,K02833,K04366,K04368,K04371,K04375,K04503,K10151,K10152,K16060,K04725,K02158,K02161
